MSC1891002717,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002718,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002719,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002720,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002721,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-131,No Change
MSC1891002722,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002723,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002724,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002725,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-765,No Change
MSC1891002726,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-765,No Change
MSC1891002727,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002728,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002729,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002730,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002731,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002732,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002733,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002737,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002744,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002772,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002803,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002815,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002818,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002835,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002847,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002850,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002853,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002856,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002859,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002862,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002865,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002868,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002871,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002912,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002913,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002914,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002915,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002916,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002917,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002918,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002919,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002920,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002921,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002922,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-765,No Change
MSC1891002923,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002924,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002925,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002926,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002927,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002928,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002929,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002930,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002931,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002932,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-131,No Change
MSC1891002933,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002934,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891002935,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891002937,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891002940,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002943,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002948,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002951,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002954,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891002988,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003003,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003006,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003011,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003017,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003020,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003026,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003064,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003066,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003079,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003081,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003088,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003147,8/28/2018,Case Rejected Because I Sent An Incorrect Fee,April 27 2018,I-765,No Change
MSC1891003177,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003181,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003195,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003244,8/28/2018,Form G-28 Was Rejected Because It Was Improperly Filed,April 27 2018,G-28,No Change
MSC1891003245,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003250,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003253,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003259,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003279,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003282,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003285,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003288,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891003289,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891003290,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891003347,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003363,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891003364,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891003365,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891003366,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891003367,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891003368,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891003369,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891003370,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891003371,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891003372,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891003373,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891003374,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891003375,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-131,No Change
MSC1891003376,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891003377,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891003378,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891003379,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-131,No Change
MSC1891003380,8/28/2018,Case Rejected Because The Version Of The Form I Sent Is No Longer Accepted,April 27 2018,I-485,No Change
MSC1891003381,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-130,No Change
MSC1891003382,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-765,No Change
MSC1891003383,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,I-131,No Change
MSC1891003384,8/28/2018,Case Was Rejected Because It Was Improperly Filed,April 27 2018,,No Change
MSC1891003395,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003409,8/28/2018,Fingerprint Fee Was Received,April 27 2018,I-485,No Change
MSC1891003350,8/28/2018,Interview Was Scheduled,August 1 2018,I-485,No Change
MSC1891002879,8/28/2018,Interview Was Scheduled,August 10 2018,I-485,Case is Ready to Be Scheduled for An Interview
MSC1891002882,8/28/2018,Interview Was Scheduled,August 10 2018,I-485,Case is Ready to Be Scheduled for An Interview
MSC1891002999,8/28/2018,Card Was Delivered To Me By The Post Office,August 10 2018,I-765,Case Was Received
MSC1891003002,8/28/2018,Card Was Delivered To Me By The Post Office,August 10 2018,I-765,Case Was Received
MSC1891003041,8/28/2018,Case is Ready to Be Scheduled for An Interview,August 13 2018,I-485,Request for Initial Evidence Was Mailed
MSC1891003048,8/28/2018,Response To USCIS\' Request For Evidence Was Received,August 13 2018,I-485,Request for Initial Evidence Was Mailed
MSC1891003144,8/28/2018,Case is Ready to Be Scheduled for An Interview,August 13 2018,I-485,Fingerprint Fee Was Received
MSC1891003167,8/28/2018,Card Was Picked Up By The United States Postal Service,August 13 2018,,New Card Is Being Produced
MSC1891002839,8/28/2018,Case is Ready to Be Scheduled for An Interview,August 14 2018,I-485,Fingerprint Fee Was Received
MSC1891003029,8/28/2018,Interview Was Scheduled,August 15 2018,I-485,Fingerprint Fee Was Received
MSC1891003300,8/28/2018,Card Was Picked Up By The United States Postal Service,August 15 2018,I-485,Fingerprint Fee Was Received
MSC1891003318,8/28/2018,Response To USCIS\' Request For Evidence Was Received,August 15 2018,I-485,Request for Initial Evidence Was Mailed
MSC1891003010,8/28/2018,Card Was Picked Up By The United States Postal Service,August 16 2018,I-765,Case Was Received
MSC1891003154,8/28/2018,Fingerprint Review Was Completed,August 2 2018,I-131,No Change
MSC1891002866,8/28/2018,Card Was Picked Up By The United States Postal Service,August 20 2018,I-765,Fingerprint Review Was Completed
MSC1891002870,8/28/2018,Card Was Picked Up By The United States Postal Service,August 20 2018,I-765,Fingerprint Review Was Completed
MSC1891003241,8/28/2018,Notice Was Returned To USCIS Because The Post Office Could Not Deliver It,August 20 2018,I-131,Case Was Received
MSC1891002662,8/28/2018,New Card Is Being Produced,August 21 2018,I-765,Fingerprint Review Was Completed
MSC1891002781,8/28/2018,New Card Is Being Produced,August 21 2018,I-765,Case Was Received
MSC1891002791,8/28/2018,Document Was Mailed To Me,August 21 2018,I-130,Case Was Received
MSC1891002792,8/28/2018,Document Was Mailed To Me,August 21 2018,I-131,Case Was Received
MSC1891003062,8/28/2018,New Card Is Being Produced,August 21 2018,I-765,Case Was Received
MSC1891003143,8/28/2018,New Card Is Being Produced,August 21 2018,I-765,Case Was Received
MSC1891003186,8/28/2018,Interview Was Scheduled,August 21 2018,I-485,Case is Ready to Be Scheduled for An Interview
MSC1891003189,8/28/2018,New Card Is Being Produced,August 21 2018,I-765,Fingerprint Review Was Completed
MSC1891003224,8/28/2018,Decision Notice Mailed,August 21 2018,I-765,Request for Initial Evidence Was Mailed
MSC1891003240,8/28/2018,New Card Is Being Produced,August 21 2018,I-765,Case Was Received
MSC1891002659,8/28/2018,Card Was Mailed To Me,August 22 2018,I-765,Case Was Received
MSC1891002743,8/28/2018,New Card Is Being Produced,August 22 2018,I-765,Case Was Received
MSC1891002753,8/28/2018,New Card Is Being Produced,August 22 2018,I-765,Case Was Received
MSC1891002775,8/28/2018,Interview Was Scheduled,August 22 2018,I-485,Case is Ready to Be Scheduled for An Interview
MSC1891002784,8/28/2018,New Card Is Being Produced,August 22 2018,I-765,Case Was Received
MSC1891002790,8/28/2018,Document Was Mailed To Me,August 22 2018,I-485,Request for Initial Evidence Was Mailed
MSC1891002793,8/28/2018,Document Was Mailed To Me,August 22 2018,I-765,Case Was Received
MSC1891002892,8/28/2018,New Card Is Being Produced,August 22 2018,I-765,Fingerprint Review Was Completed
MSC1891002900,8/28/2018,Card Was Delivered To Me By The Post Office,August 22 2018,I-485,Fingerprint Fee Was Received
MSC1891003051,8/28/2018,Card Was Mailed To Me,August 22 2018,I-765,Case Was Received
MSC1891003198,8/28/2018,Card Was Mailed To Me,August 22 2018,I-765,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process
MSC1891003336,8/28/2018,Interview Was Scheduled,August 22 2018,I-485,Case is Ready to Be Scheduled for An Interview
MSC1891002958,8/28/2018,Interview Was Scheduled,August 23 2018,I-485,Fingerprint Review Was Completed
MSC1891003084,8/28/2018,Interview Was Scheduled,August 23 2018,I-485,Case is Ready to Be Scheduled for An Interview
MSC1891003314,8/28/2018,New Card Is Being Produced,August 23 2018,I-765,Fingerprint Review Was Completed
MSC1891002813,8/28/2018,Card Was Picked Up By The United States Postal Service,August 24 2018,I-765,Case Was Received
MSC1891002886,8/28/2018,Card Was Delivered To Me By The Post Office,August 24 2018,I-485,Fingerprint Fee Was Received
MSC1891002905,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891002908,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891003078,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891003080,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891003264,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891003311,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891003317,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891003323,8/28/2018,Interview Cancelled And Notice Ordered,August 24 2018,I-485,Decision Notice Mailed
MSC1891003346,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891003408,8/28/2018,New Card Is Being Produced,August 24 2018,I-765,Case Was Received
MSC1891002889,8/28/2018,Card Was Delivered To Me By The Post Office,August 25 2018,I-765,Fingerprint Review Was Completed
MSC1891003292,8/28/2018,Card Was Delivered To Me By The Post Office,August 25 2018,I-765,Case Was Received
MSC1891002837,8/28/2018,Card Was Delivered To Me By The Post Office,August 27 2018,I-765,Case Was Received
MSC1891002842,8/28/2018,Card Was Delivered To Me By The Post Office,August 27 2018,I-765,Fingerprint Review Was Completed
MSC1891002911,8/28/2018,New Card Is Being Produced,August 27 2018,I-765,Case Was Received
MSC1891003158,8/28/2018,New Card Is Being Produced,August 27 2018,I-765,Fingerprint Review Was Completed
MSC1891003159,8/28/2018,New Card Is Being Produced,August 27 2018,I-765,Fingerprint Review Was Completed
MSC1891003199,8/28/2018,Case is Ready to Be Scheduled for An Interview,August 27 2018,I-485,Request for Initial Evidence Was Mailed
MSC1891003204,8/28/2018,Case is Ready to Be Scheduled for An Interview,August 27 2018,I-485,Request for Initial Evidence Was Mailed
MSC1891003271,8/28/2018,Card Was Delivered To Me By The Post Office,August 27 2018,I-765,Case Was Received
MSC1891003359,8/28/2018,Card Was Delivered To Me By The Post Office,August 27 2018,I-485,Interview Was Scheduled
MSC1891002991,8/28/2018,Interview Was Scheduled,August 6 2018,I-485,Fingerprint Fee Was Received
MSC1891002993,8/28/2018,Card Was Delivered To Me By The Post Office,August 6 2018,I-765,Card Was Mailed To Me
MSC1891002994,8/28/2018,Interview Was Scheduled,August 6 2018,I-485,Fingerprint Fee Was Received
MSC1891002996,8/28/2018,Card Was Delivered To Me By The Post Office,August 6 2018,I-765,Card Was Mailed To Me
MSC1891002909,8/28/2018,Case is Ready to Be Scheduled for An Interview,August 7 2018,I-485,Request for Initial Evidence Was Mailed
MSC1891003209,8/28/2018,Fingerprint Review Was Completed,August 7 2018,I-131,Case Was Received
MSC1891002757,8/28/2018,Fingerprint Review Was Completed,August 9 2018,I-485,Fingerprint Fee Was Received
MSC1891002759,8/28/2018,Fingerprint Review Was Completed,August 9 2018,I-765,Case Was Received
MSC1891002971,8/28/2018,Interview Was Scheduled,August 9 2018,I-485,Fingerprint Fee Was Received
MSC1891002974,8/28/2018,Interview Was Scheduled,August 9 2018,I-485,Case Was Received
MSC1891002997,8/28/2018,Interview Was Scheduled,August 9 2018,I-485,Fingerprint Fee Was Received
MSC1891003000,8/28/2018,Interview Was Scheduled,August 9 2018,I-485,Fingerprint Fee Was Received
MSC1891003134,8/28/2018,Case Closed Benefit Received By Other Means,July 10 2018,I-765,No Change
MSC1891003272,8/28/2018,Interview Was Scheduled,July 10 2018,I-485,No Change
MSC1891003249,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 11 2018,I-485,No Change
MSC1891003306,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 11 2018,I-485,No Change
MSC1891003031,8/28/2018,Card Was Delivered To Me By The Post Office,July 14 2018,,No Change
MSC1891002687,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 16 2018,I-485,No Change
MSC1891002843,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 16 2018,I-485,No Change
MSC1891003072,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 16 2018,I-485,No Change
MSC1891003076,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 16 2018,I-485,No Change
MSC1891003179,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 16 2018,I-485,No Change
MSC1891003324,8/28/2018,Withdrawal Acknowledgement Notice Was Sent,July 16 2018,I-130,No Change
MSC1891003327,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 16 2018,I-485,No Change
MSC1891002664,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 17 2018,I-485,No Change
MSC1891002690,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 17 2018,I-485,No Change
MSC1891002708,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 17 2018,I-485,No Change
MSC1891002976,8/28/2018,Interview Was Scheduled,July 17 2018,I-485,No Change
MSC1891002979,8/28/2018,Interview Was Scheduled,July 17 2018,I-485,No Change
MSC1891002982,8/28/2018,Interview Was Scheduled,July 17 2018,I-485,No Change
MSC1891002985,8/28/2018,Interview Was Scheduled,July 17 2018,I-485,No Change
MSC1891003242,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 17 2018,I-485,No Change
MSC1891003297,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 17 2018,I-485,No Change
MSC1891002764,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 18 2018,I-485,No Change
MSC1891002827,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 18 2018,I-485,No Change
MSC1891003137,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 18 2018,I-485,No Change
MSC1891002816,8/28/2018,Case Was Approved,July 19 2018,I-130,No Change
MSC1891003037,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 19 2018,I-485,No Change
MSC1891002704,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891002710,8/28/2018,Fingerprint Review Was Completed,July 2 2018,I-765,No Change
MSC1891002799,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003033,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003045,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003056,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003070,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 2 2018,I-485,No Change
MSC1891003184,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003190,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003238,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003310,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003385,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891003401,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 2 2018,I-485,No Change
MSC1891002616,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002636,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,July 20 2018,I-765,No Change
MSC1891002638,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002651,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002669,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,July 20 2018,I-765,No Change
MSC1891002686,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,July 20 2018,I-765,No Change
MSC1891002689,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002801,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002806,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002810,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002821,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-485,No Change
MSC1891002822,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002833,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002855,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002858,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002874,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002884,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891002945,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003021,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003125,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003128,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,July 20 2018,I-765,No Change
MSC1891003138,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003146,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003216,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003237,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003257,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003261,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,July 20 2018,I-765,No Change
MSC1891003281,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003287,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003320,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003326,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003339,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003342,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,July 20 2018,I-765,No Change
MSC1891003390,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003392,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-485,No Change
MSC1891003394,8/28/2018,Fingerprint Review Was Completed,July 20 2018,I-765,No Change
MSC1891003407,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 23 2018,I-485,No Change
MSC1891002641,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 25 2018,I-485,No Change
MSC1891002794,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 25 2018,I-485,No Change
MSC1891003362,8/28/2018,Card Was Delivered To Me By The Post Office,July 26 2018,,No Change
MSC1891003139,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 27 2018,I-485,No Change
MSC1891002782,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 3 2018,I-485,No Change
MSC1891002860,8/28/2018,Case Was Approved,July 3 2018,I-131,No Change
MSC1891002863,8/28/2018,Case Was Approved,July 3 2018,I-131,No Change
MSC1891003268,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 3 2018,I-485,No Change
MSC1891003315,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 3 2018,I-485,No Change
MSC1891003397,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 30 2018,I-485,No Change
